business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,target
U001,0200769623,WAL-MAR foundation,2019-01-10,2019.0,1928542585.0,2018-12-30,20181230,20181230,2019-01-14,USD,RV,1.0,,38186.66,20181230.0,NAH4,1928542585.0,0,0
U001,0200769623,WAL-MAR co,2019-01-09,2019.0,1928540559.0,2018-12-30,20181229,20181230,2019-01-14,USD,RV,1.0,,50701.55,20181230.0,NAH4,1928540559.0,0,0
U001,0200726979,BJ'S  llc,2019-01-15,2019.0,1928538429.0,2018-12-30,20181229,20181230,2019-01-14,USD,RV,1.0,,79.88,20181230.0,NAA8,1928538429.0,0,1
U001,0200706844,WINC systems,2019-01-15,2019.0,1928539269.0,2018-12-30,20181229,20181230,2019-01-14,USD,RV,1.0,,57640.9,20181230.0,NAA8,1928539269.0,0,1
U001,0200769623,WAL-MAR associates,2019-01-09,2019.0,1928541913.0,2018-12-30,20181229,20181230,2019-01-14,USD,RV,1.0,,4890.99,20181230.0,NAH4,1928541913.0,0,0
U001,0200726979,BJ'S  foundation,2019-01-15,2019.0,1928540409.0,2018-12-30,20181229,20181230,2019-01-14,USD,RV,1.0,,58.18,20181230.0,NAA8,1928540409.0,0,1
U001,0200769623,WAL-MAR corp,2019-01-09,2019.0,1928534405.0,2018-12-30,20181229,20181230,2019-01-14,USD,RV,1.0,,4106.09,20181230.0,NAH4,1928534405.0,0,0
U001,0200769623,WAL-MAR corporation,2019-01-09,2019.0,1928539483.0,2018-12-30,20181229,20181230,2019-01-14,USD,RV,1.0,,7729.28,20181230.0,NAH4,1928539483.0,0,0
U001,0200794332,COST foundation,2019-01-23,2019.0,1928523374.0,2018-12-30,20181231,20181230,2019-01-14,USD,RV,1.0,,8041.59,20181230.0,NAAX,1928523374.0,0,1
U001,0200726979,BJ'S  corp,2019-01-15,2019.0,1928539760.0,2018-12-30,20181229,20181230,2019-01-14,USD,RV,1.0,,58.18,20181230.0,NAA8,1928539760.0,0,1
U001,0200769623,WAL-MAR in,2019-01-10,2019.0,1928540787.0,2018-12-30,20181229,20181230,2019-01-14,USD,RV,1.0,,72181.59,20181230.0,NAH4,1928540787.0,0,0
U001,0200772670,ASSOCIAT in,2019-01-14,2019.0,1928542658.0,2018-12-30,20181230,20181230,2019-01-14,USD,RV,1.0,,146.15,20181230.0,NAU5,1928542658.0,0,0
U013,0140103335,PARAM corp,2019-01-23,2019.0,1991818786.0,2018-12-30,20181226,20181230,2019-01-29,USD,RV,1.0,,13760.55,20181230.0,NAVE,1991818786.0,0,0
U001,0200769623,WAL-MAR trust,2019-01-09,2019.0,1928539779.0,2018-12-30,20181229,20181230,2019-01-14,USD,RV,1.0,,4445.93,20181230.0,NAH4,1928539779.0,0,0
U001,0200748108,KROGER systems,2019-01-14,2019.0,1928543556.0,2018-12-30,20181230,20181230,2019-01-14,USD,RV,1.0,,17912.45,20181230.0,NAA8,1928543556.0,0,0
U001,0200769623,WAL-MAR systems,2019-01-10,2019.0,1928542935.0,2018-12-30,20181230,20181230,2019-01-14,USD,RV,1.0,,41840.55,20181230.0,NAH4,1928542935.0,0,0
U001,0200769623,WAL-MAR systems,2019-01-09,2019.0,1928540262.0,2018-12-30,20181229,20181230,2019-01-14,USD,RV,1.0,,46142.53,20181230.0,NAH4,1928540262.0,0,0
U001,0200769623,WAL-MAR us,2019-01-11,2019.0,1928544507.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,46641.8,20181231.0,NAH4,1928544507.0,0,0
U001,0200769623,WAL-MAR in,2019-01-11,2019.0,1928542765.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,17219.6,20181231.0,NAH4,1928542765.0,0,0
U001,0200769623,WAL-MAR foundation,2019-01-10,2019.0,1928544205.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,55895.94,20181231.0,NAH4,1928544205.0,0,0
U001,0200900909,SYSCO associates,2019-01-18,2019.0,1928545983.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,13580.73,20181231.0,NAA8,1928545983.0,0,1
U001,0200769623,WAL-MAR trust,2019-01-15,2019.0,1928539746.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,66443.08,20181231.0,NAH4,1928539746.0,0,0
U001,0200726979,BJ'S  trust,2019-01-15,2019.0,1928551720.0,2018-12-31,20190102,20181231,2019-01-15,USD,RV,1.0,,121.93,20181231.0,NAA8,1928551720.0,0,0
U001,0200769623,WAL-MAR corp,2019-01-11,2019.0,1928543902.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,22340.36,20181231.0,NAH4,1928543902.0,0,0
U001,0200771157,WEIS associates,2019-01-16,2019.0,1928544309.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,89962.87,20181231.0,NAA8,1928544309.0,0,1
U001,0200769623,WAL-MAR us,2019-01-10,2019.0,1928543342.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,21090.82,20181231.0,NAH4,1928543342.0,0,0
U001,0200148860,DOLLA trust,2019-01-15,2019.0,1928544603.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,63196.9,20181231.0,NAA8,1928544603.0,0,0
U001,0200769623,WAL-MAR corp,2019-01-10,2019.0,1928543664.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,38804.01,20181231.0,NAH4,1928543664.0,0,0
U001,0200900909,SYSCO systems,2019-01-17,2019.0,1928545978.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,913.19,20181231.0,NAA8,1928545978.0,0,1
U001,0200337148,COAS llc,2019-01-15,2019.0,1928546123.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,10316.96,20181231.0,NAA8,1928546123.0,0,0
U001,0200769623,WAL-MAR foundation,2019-01-10,2019.0,1928543559.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,15733.38,20181231.0,NAH4,1928543559.0,0,0
U001,0200915438,GROC systems,2019-01-15,2019.0,1928522596.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,21539.25,20181231.0,NAA8,1928522596.0,0,0
U001,0200752393,S AB systems,2019-01-10,2019.0,1928545741.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,56282.22,20181231.0,NAA8,1928545741.0,0,0
U001,0200794332,COST corporation,2019-01-16,2019.0,1928534841.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,8041.59,20181231.0,NAAX,1928534841.0,0,1
U001,0200769623,WAL-MAR foundation,2019-01-10,2019.0,1928545517.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,1510.88,20181231.0,NAH4,1928545517.0,0,0
U001,0200726979,BJ'S  corp,2019-01-15,2019.0,1928541144.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,291.15,20181231.0,NAA8,1928541144.0,0,0
U002,200806643,PLAZA WA us,2019-02-04,2019.0,1990563242.0,2018-12-31,20181231,20181231,2019-02-04,USD,RV,1.0,,23299.33,20181231.0,NAG2,1990563242.0,0,0
U001,0200726979,BJ'S  trust,2019-01-15,2019.0,1928550967.0,2018-12-31,20190102,20181231,2019-01-15,USD,RV,1.0,,89.75,20181231.0,NAA8,1928550967.0,0,0
U001,0200726979,BJ'S  llc,2019-01-15,2019.0,1928542568.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,288.12,20181231.0,NAA8,1928542568.0,0,0
U001,0200132251,SUPERB systems,2019-01-15,2019.0,1928540452.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,13506.6,20181231.0,NAA8,1928540452.0,0,0
U001,0200865666,RESTAU in,2019-01-15,2019.0,1928539272.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,2272.2,20181231.0,NAA8,1928539272.0,0,0
U001,0200900909,SYSCO foundation,2019-01-17,2019.0,1928545979.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,8582.07,20181231.0,NAA8,1928545979.0,0,1
U001,0200769623,WAL-MAR in,2019-01-14,2019.0,1928545098.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,43486.59,20181231.0,NAH4,1928545098.0,0,0
U001,0200762301,C&S WH foundation,2019-01-15,2019.0,1928538289.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,22472.99,20181231.0,NAC6,1928538289.0,0,0
U001,0200769623,WAL-MAR ,2019-01-10,2019.0,1928542674.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,16164.82,20181231.0,NAH4,1928542674.0,0,0
U001,CCCA02,KRAFT  systems,2019-03-01,2019.0,1928511059.0,2018-12-31,20181231,20181231,2019-02-04,USD,RV,1.0,,11418.96,20181231.0,NAG2,1928511059.0,0,1
U001,0200744019,TARG ,2019-01-22,2019.0,1928543308.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,15125.02,20181231.0,NAA8,1928543308.0,0,1
U001,0200769623,WAL-MAR systems,2019-01-14,2019.0,1928543373.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,21168.64,20181231.0,NAH4,1928543373.0,0,0
U001,0200769623,WAL-MAR associates,2019-01-10,2019.0,1928538241.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,72795.86,20181231.0,NAH4,1928538241.0,0,0
U001,0200915438,GROC corporation,2019-01-15,2019.0,1928523589.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,26038.76,20181231.0,NAA8,1928523589.0,0,0
U001,0200712105,WALG associates,2019-02-19,2019.0,1928544798.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,7288.7,20181231.0,NAA8,1928544798.0,0,1
U001,0200705742,DOT llc,2019-01-22,2019.0,1928542635.0,2018-12-31,20181230,20181231,2019-01-28,USD,RV,1.0,,6146.82,20181231.0,NA9X,1928542635.0,0,0
U001,0200769623,WAL-MAR systems,2019-01-14,2019.0,1928543373.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,21168.64,20181231.0,NAH4,1928543373.0,0,0
U001,0200726979,BJ'S  llc,2019-01-15,2019.0,1928540071.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,244.36,20181231.0,NAA8,1928540071.0,0,0
U001,CCU013,KRAFT F systems,2019-03-01,2019.0,1928531700.0,2018-12-31,20181231,20181231,2018-12-31,USD,RV,1.0,,6900.82,20181231.0,NAX2,1928531700.0,0,1
U001,0200769623,WAL-MAR corp,2019-01-10,2019.0,1928541288.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,3528.62,20181231.0,NAH4,1928541288.0,0,0
U001,0200726979,BJ'S  in,2019-01-15,2019.0,1928541114.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,67.48,20181231.0,NAA8,1928541114.0,0,0
U001,0200707822,PUBLI ,2019-01-15,2019.0,1928544335.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,76874.19,20181231.0,NAA8,1928544335.0,0,0
U001,0200726979,BJ'S  corporation,2019-01-15,2019.0,1928542059.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,73.79,20181231.0,NAA8,1928542059.0,0,0
U001,0200769623,WAL-MAR in,2019-01-14,2019.0,1928545098.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,43486.59,20181231.0,NAH4,1928545098.0,0,0
U001,0200726979,BJ'S  co,2019-01-15,2019.0,1928543410.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,215.67,20181231.0,NAA8,1928543410.0,0,0
U001,0200769623,WAL-MAR systems,2019-01-11,2019.0,1928544222.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,46429.8,20181231.0,NAH4,1928544222.0,0,0
U001,0200729942,SA us,2019-01-16,2019.0,1928546610.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,3909.22,20181231.0,NAA8,1928546610.0,0,1
U001,0200794332,COST foundation,2019-01-14,2019.0,1928543057.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,15798.14,20181231.0,NAAX,1928543057.0,0,0
U001,0200705742,DOT systems,2019-01-15,2019.0,1928546271.0,2018-12-31,20181231,20181231,2019-01-20,USD,RV,1.0,,94877.93,20181231.0,NAD1,1928546271.0,0,0
U001,0200769623,WAL-MAR us,2019-01-10,2019.0,1928539908.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,51.06,20181231.0,NAH4,1928539908.0,0,0
U001,0200769623,WAL-MAR associates,2019-01-11,2019.0,1928540988.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,16257.51,20181231.0,NAH4,1928540988.0,0,0
U001,0200769623,WAL-MAR trust,2019-01-11,2019.0,1928542475.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,32782.92,20181231.0,NAH4,1928542475.0,0,0
U001,0200769623,WAL-MAR in,2019-01-10,2019.0,1928540254.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,57241.34,20181231.0,NAH4,1928540254.0,0,0
CA02,0140106181,THE  corp,2019-05-01,2019.0,2960519768.0,2018-12-30,20181230,20181230,2019-01-10,CAD,RV,1.0,,117723.35,20181231.0,CA10,2960519768.0,0,1
U001,0200794332,COST corp,2019-01-14,2019.0,1928539276.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,3460.98,20181231.0,NAAX,1928539276.0,0,0
U001,0200729942,SA systems,2019-01-22,2019.0,1928544664.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,1887.24,20181231.0,NAA8,1928544664.0,0,1
U001,0200763814,SYSCO F foundation,2019-02-04,2019.0,1928544238.0,2018-12-31,20181231,20181231,2019-02-01,USD,RV,1.0,,3449.96,20181231.0,NA32,1928544238.0,0,1
U001,0200769623,WAL-MAR ,2019-01-11,2019.0,1928544229.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,30509.95,20181231.0,NAH4,1928544229.0,0,0
U001,0200769623,WAL-MAR trust,2019-01-11,2019.0,1928543401.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,60078.85,20181231.0,NAH4,1928543401.0,0,0
U001,0200337148,COAS corp,2019-01-15,2019.0,1928546553.0,2018-12-31,20190101,20181231,2019-01-15,USD,RV,1.0,,11860.96,20181231.0,NAA8,1928546553.0,0,0
U001,0200769623,WAL-MAR systems,2019-01-10,2019.0,1928545914.0,2018-12-31,20181231,20181231,2019-01-15,USD,RV,1.0,,519.66,20181231.0,NAH4,1928545914.0,0,0
U001,0200744019,TARG foundation,2019-01-22,2019.0,1928542337.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,56502.76,20181231.0,NAA8,1928542337.0,0,1
U001,0200726979,BJ'S  llc,2019-01-15,2019.0,1928541229.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,113.97,20181231.0,NAA8,1928541229.0,0,0
U001,0200794332,COST foundation,2019-01-14,2019.0,1928543057.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,15798.14,20181231.0,NAAX,1928543057.0,0,0
U001,0200756072,REINHA trust,2019-01-16,2019.0,1928539725.0,2018-12-31,20181229,20181231,2019-01-15,USD,RV,1.0,,26309.28,20181231.0,NAA8,1928539725.0,0,1
U001,0200744019,TARG corp,2019-01-22,2019.0,1928542965.0,2018-12-31,20181230,20181231,2019-01-15,USD,RV,1.0,,18902.06,20181231.0,NAA8,1928542965.0,0,1
U001,0200353024,DECA llc,2019-01-15,2019.0,1928586027.0,2019-01-08,20190108,20190108,2019-01-24,USD,RV,1.0,,4674.23,20190101.0,NAM4,1928586027.0,0,0
U001,0200353024,DECA foundation,2019-01-10,2019.0,1928587121.0,2019-01-08,20190108,20190108,2019-01-11,USD,RV,1.0,,5616.95,20190101.0,NAM2,1928587121.0,0,0
U001,0200769623,WAL-MAR llc,2019-01-15,2019.0,1928543198.0,2019-01-01,20181231,20190101,2019-01-16,USD,RV,1.0,,14930.15,20190101.0,NAH4,1928543198.0,0,0
U001,0200458131,TIMES associates,2019-01-16,2019.0,1928501760.0,2019-01-01,20181231,20190101,2019-01-16,USD,RV,1.0,,3096.28,20190101.0,NAA8,1928501760.0,0,0
U001,0200353024,DECA co,2019-01-16,2019.0,1928587920.0,2019-01-08,20190108,20190108,2019-01-24,USD,RV,1.0,,1695.92,20190101.0,NAM4,1928587920.0,0,0
U001,0200769623,WAL-MAR corporation,2019-01-11,2019.0,1928543525.0,2019-01-01,20181230,20190101,2019-01-16,USD,RV,1.0,,8984.71,20190101.0,NAH4,1928543525.0,0,0
U001,0200230690,DECA corp,2019-01-15,2019.0,1928559992.0,2019-01-03,20190103,20190103,2019-01-24,USD,RV,1.0,,99.36,20190101.0,NAM4,1928559992.0,0,0
U001,0200592182,DECA systems,2019-01-15,2019.0,1928582596.0,2019-01-07,20190107,20190107,2019-01-24,USD,RV,1.0,,13068.48,20190101.0,NAM4,1928582596.0,0,0
U001,0200353024,DECA corporation,2019-01-16,2019.0,1928582162.0,2019-01-07,20190107,20190107,2019-01-24,USD,RV,1.0,,165.6,20190101.0,NAM4,1928582162.0,0,0
U001,0200769623,WAL-MAR co,2019-01-11,2019.0,1928546634.0,2019-01-01,20181231,20190101,2019-01-16,USD,RV,1.0,,55038.05,20190101.0,NAH4,1928546634.0,0,0
U001,0200769623,WAL-MAR us,2019-01-11,2019.0,1928545080.0,2019-01-01,20181231,20190101,2019-01-16,USD,RV,1.0,,16991.23,20190101.0,NAH4,1928545080.0,0,0
U001,0200803720,DEC corporation,2019-01-15,2019.0,1928607906.0,2019-01-11,20190111,20190111,2019-01-24,USD,RV,1.0,,244.44,20190101.0,NAM4,1928607906.0,0,0
U001,0200761734,H E BUT systems,2019-01-15,2019.0,1928546721.0,2019-01-01,20181231,20190101,2019-01-16,USD,RV,1.0,,112025.53,20190101.0,NAA8,1928546721.0,0,0
U001,0200020431,DEC in,2019-01-15,2019.0,1928575841.0,2019-01-05,20190105,20190105,2019-01-24,USD,RV,1.0,,651.86,20190101.0,NAM4,1928575841.0,0,0
U001,0200803720,DEC ,2019-01-15,2019.0,1928589488.0,2019-01-08,20190108,20190108,2019-01-24,USD,RV,1.0,,5517.0,20190101.0,NAM4,1928589488.0,0,0
U001,0200020431,DEC associates,2019-01-10,2019.0,1928569032.0,2019-01-04,20190104,20190104,2019-01-11,USD,RV,1.0,,9081.08,20190101.0,NAM2,1928569032.0,0,0
U001,0200592182,DECA ,2019-01-15,2019.0,1928591297.0,2019-01-09,20190109,20190109,2019-01-24,USD,RV,1.0,,4970.6,20190101.0,NAM4,1928591297.0,0,0
U001,0200803720,DEC us,2019-01-15,2019.0,1928589714.0,2019-01-08,20190108,20190108,2019-01-24,USD,RV,1.0,,282.84,20190101.0,NAM4,1928589714.0,0,0
U001,0200416837,DEC corporation,2019-01-15,2019.0,1928575870.0,2019-01-05,20190105,20190105,2019-01-24,USD,RV,1.0,,184.56,20190101.0,NAM4,1928575870.0,0,0
U001,0200803720,DEC corp,2019-01-10,2019.0,1928589481.0,2019-01-08,20190108,20190108,2019-01-08,USD,RV,1.0,,13418.36,20190101.0,NAM1,1928589481.0,0,1
U001,0200002965,DECA associates,2019-01-10,2019.0,1928583402.0,2019-01-07,20190107,20190107,2019-01-08,USD,RV,1.0,,304167.84,20190101.0,NAM1,1928583402.0,0,1
U001,0200739534,OK co,2019-01-18,2019.0,1928550438.0,2019-01-01,20190102,20190101,2019-01-16,USD,RV,1.0,,61151.27,20190101.0,NAA8,1928550438.0,0,1
U001,0200769623,WAL-MAR co,2019-01-11,2019.0,1928546744.0,2019-01-01,20190101,20190101,2019-01-16,USD,RV,1.0,,1352.55,20190101.0,NAH4,1928546744.0,0,0
U001,0200769623,WAL-MAR associates,2019-01-14,2019.0,1928545362.0,2019-01-01,20181231,20190101,2019-01-16,USD,RV,1.0,,19928.42,20190101.0,NAH4,1928545362.0,0,0
U001,0200744019,TARG trust,2019-01-22,2019.0,1928545388.0,2019-01-01,20181231,20190101,2019-01-16,USD,RV,1.0,,25687.8,20190101.0,NAA8,1928545388.0,0,1
U001,0200230690,DECA trust,2019-01-11,2019.0,1928601259.0,2019-01-10,20190110,20190110,2019-01-08,USD,RV,1.0,,4330.65,20190101.0,NAM1,1928601259.0,0,1
U001,0200353024,DECA foundation,2019-01-10,2019.0,1928586499.0,2019-01-08,20190108,20190108,2019-01-11,USD,RV,1.0,,3640.3,20190101.0,NAM2,1928586499.0,0,0
U001,0200769623,WAL-MAR systems,2019-01-14,2019.0,1928549263.0,2019-01-01,20190102,20190101,2019-01-16,USD,RV,1.0,,848.26,20190101.0,NAH4,1928549263.0,0,0
U001,0200353024,DECA foundation,2019-01-15,2019.0,1928582172.0,2019-01-07,20190107,20190107,2019-01-24,USD,RV,1.0,,503.76,20190101.0,NAM4,1928582172.0,0,0
U001,0200353024,DECA ,2019-01-15,2019.0,1928582435.0,2019-01-08,20190108,20190108,2019-01-24,USD,RV,1.0,,567.84,20190101.0,NAM4,1928582435.0,0,0
U001,0200742521,GLA foundation,2019-01-15,2019.0,1928548829.0,2019-01-01,20190101,20190101,2019-01-16,USD,RV,1.0,,29810.24,20190101.0,NAA8,1928548829.0,0,0
U001,0200020431,DEC trust,2019-01-10,2019.0,1928561297.0,2019-01-03,20190103,20190103,2019-01-11,USD,RV,1.0,,19640.82,20190101.0,NAM2,1928561297.0,0,0
U001,0200353024,DECA corp,2019-01-10,2019.0,1928583307.0,2019-01-07,20190107,20190107,2019-01-11,USD,RV,1.0,,24604.2,20190101.0,NAM2,1928583307.0,0,0
U001,0200706844,WINC trust,2019-01-23,2019.0,1928521039.0,2019-01-01,20181231,20190101,2019-01-16,USD,RV,1.0,,11157.36,20190101.0,NAA8,1928521039.0,0,1
U001,0200230690,DECA llc,2019-01-15,2019.0,1928557610.0,2019-01-03,20190103,20190103,2019-01-24,USD,RV,1.0,,705.84,20190101.0,NAM4,1928557610.0,0,0
U001,0200020431,DEC associates,2019-01-15,2019.0,1928591080.0,2019-01-09,20190109,20190109,2019-01-24,USD,RV,1.0,,328.68,20190101.0,NAM4,1928591080.0,0,0
U001,0200769623,WAL-MAR systems,2019-01-18,2019.0,1928545744.0,2019-01-01,20181231,20190101,2019-01-16,USD,RV,1.0,,67495.69,20190101.0,NAH4,1928545744.0,0,1
U001,0200769623,WAL-MAR llc,2019-01-11,2019.0,1928542567.0,2019-01-01,20181230,20190101,2019-01-16,USD,RV,1.0,,16279.4,20190101.0,NAH4,1928542567.0,0,0
U001,0200803720,DEC us,2019-01-15,2019.0,1928601169.0,2019-01-10,20190110,20190110,2019-01-24,USD,RV,1.0,,1938.46,20190101.0,NAM4,1928601169.0,0,0
U001,0200803720,DEC ,2019-01-15,2019.0,1928587978.0,2019-01-08,20190108,20190108,2019-01-24,USD,RV,1.0,,3197.46,20190101.0,NAM4,1928587978.0,0,0
U001,0200020431,DEC corp,2019-01-15,2019.0,1928576325.0,2019-01-05,20190105,20190105,2019-01-24,USD,RV,1.0,,1790.3,20190101.0,NAM4,1928576325.0,0,0
U001,0200752302,KROGER in,2019-01-16,2019.0,1928543250.0,2019-01-01,20181230,20190101,2019-01-16,USD,RV,1.0,,18338.28,20190101.0,NAA8,1928543250.0,0,0
U001,0200780825,SYSCO FO co,2019-02-08,2019.0,1928536812.0,2019-01-01,20181229,20190101,2019-02-02,USD,RV,1.0,,23547.07,20190101.0,NA32,1928536812.0,0,1
U001,0200020431,DEC ,2019-01-11,2019.0,1928561957.0,2019-01-03,20190103,20190103,2019-01-11,USD,RV,1.0,,39055.88,20190101.0,NAM2,1928561957.0,0,0
U001,0100014724,DEC llc,2019-01-15,2019.0,1928582442.0,2019-01-08,20190108,20190108,2019-01-24,USD,RV,1.0,,5739.24,20190101.0,NAM4,1928582442.0,0,0
U001,0200416837,DEC systems,2019-01-15,2019.0,1928575789.0,2019-01-05,20190105,20190105,2019-01-24,USD,RV,1.0,,1284.66,20190101.0,NAM4,1928575789.0,0,0
U001,0200803720,DEC corp,2019-01-15,2019.0,1928589639.0,2019-01-08,20190108,20190108,2019-01-24,USD,RV,1.0,,8494.83,20190101.0,NAM4,1928589639.0,0,0
U001,0200803720,DEC foundation,2019-01-15,2019.0,1928589610.0,2019-01-08,20190108,20190108,2019-01-24,USD,RV,1.0,,1188.48,20190101.0,NAM4,1928589610.0,0,0
U001,0200353024,DECA corp,2019-01-11,2019.0,1928583045.0,2019-01-07,20190107,20190107,2019-01-11,USD,RV,1.0,,9805.11,20190101.0,NAM2,1928583045.0,0,0
U001,0200592182,DECA ,2019-01-16,2019.0,1928598954.0,2019-01-10,20190110,20190110,2019-01-11,USD,RV,1.0,,27696.53,20190101.0,NAM2,1928598954.0,0,1
U001,0200353024,DECA systems,2019-01-15,2019.0,1928586039.0,2019-01-08,20190108,20190108,2019-01-24,USD,RV,1.0,,773.93,20190101.0,NAM4,1928586039.0,0,0
U001,0200230690,DECA us,2019-01-15,2019.0,1928601737.0,2019-01-10,20190110,20190110,2019-01-24,USD,RV,1.0,,26.64,20190101.0,NAM4,1928601737.0,0,0
CA02,0140104409,LOB co,2019-01-07,2019.0,2960519687.0,2019-01-01,20190101,20190101,2019-01-11,CAD,RV,1.0,,292.65,20190101.0,CAX2,2960519687.0,0,0
U001,0200353024,DECA ,2019-01-15,2019.0,1928582154.0,2019-01-07,20190107,20190107,2019-01-24,USD,RV,1.0,,33.12,20190101.0,NAM4,1928582154.0,0,0
U001,0200416837,DEC co,2019-01-10,2019.0,1928574161.0,2019-01-05,20190105,20190105,2019-01-11,USD,RV,1.0,,3434.16,20190101.0,NAM2,1928574161.0,0,0
U001,0200416837,DEC trust,2019-01-15,2019.0,1928574172.0,2019-01-05,20190105,20190105,2019-01-24,USD,RV,1.0,,15.6,20190101.0,NAM4,1928574172.0,0,0
U001,0200803720,DEC in,2019-01-10,2019.0,1928589810.0,2019-01-08,20190108,20190108,2019-01-08,USD,RV,1.0,,4524.65,20190101.0,NAM1,1928589810.0,0,1
U001,0200416837,DEC llc,2019-01-15,2019.0,1928608004.0,2019-01-11,20190111,20190111,2019-01-24,USD,RV,1.0,,2668.26,20190101.0,NAM4,1928608004.0,0,0
U001,0200769623,WAL-MAR us,2019-01-14,2019.0,1928546500.0,2019-01-01,20181231,20190101,2019-01-16,USD,RV,1.0,,16051.78,20190101.0,NAH4,1928546500.0,0,0
U001,0200762301,C&S WH foundation,2019-01-16,2019.0,1928546591.0,2019-01-01,20190101,20190101,2019-01-16,USD,RV,1.0,,66550.98,20190101.0,NAC6,1928546591.0,0,0
U001,CCU013,KRAFT F foundation,2019-03-01,2019.0,1928534990.0,2019-01-01,20181231,20190101,2019-01-01,USD,RV,1.0,,3195.37,20190101.0,NAX2,1928534990.0,0,1
U001,0200458131,TIMES associates,2019-01-16,2019.0,1928501756.0,2019-01-01,20181231,20190101,2019-01-16,USD,RV,1.0,,3778.24,20190101.0,NAA8,1928501756.0,0,0
U001,0200772595,SAFEW us,2019-01-17,2019.0,1928549483.0,2019-01-01,20190102,20190101,2019-01-16,USD,RV,1.0,,109018.5,20190101.0,NAA8,1928549483.0,0,1
U001,0200416837,DEC in,2019-01-15,2019.0,1928575478.0,2019-01-05,20190105,20190105,2019-01-24,USD,RV,1.0,,220.92,20190101.0,NAM4,1928575478.0,0,0
U001,0200416837,DEC corp,2019-01-15,2019.0,1928575875.0,2019-01-05,20190105,20190105,2019-01-24,USD,RV,1.0,,404.52,20190101.0,NAM4,1928575875.0,0,0
