business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U001,0200559683,JACMAR us,2019-10-24 00:00:00,2019.0,1929966089.0,2019-10-04,20191004,20191004,20191019.0,USD,RV,1.0,,21136.76,20191004.0,NAA8,1929966089.0,0
U001,0200152991,JET corporation,2019-11-08 00:00:00,2019.0,1930050713.0,2019-10-24,20191024,20191024,20191108.0,USD,RV,1.0,,1112.97,20191024.0,NAA8,1930050713.0,0
U001,0200769623,WAL-MAR co,2019-07-23 00:00:00,2019.0,1929599259.0,2019-07-06,20190709,20190706,20190721.0,USD,RV,1.0,,47415.53,20190706.0,NAH4,1929599259.0,0
CA02,0100015818,MET in,2019-10-18 00:00:00,2019.0,2960584674.0,2019-10-07,20191007,20191007,20191018.0,CAD,RV,1.0,,50089.59,20191008.0,CA10,2960584674.0,0
U001,0200759878,SA in,,2020.0,1930584949.0,2020-03-03,20200301,20200303,20200318.0,USD,RV,1.0,,11288.12,20200303.0,NAH4,1930584949.0,1
U001,0200713007,KEEFE  trust,2019-06-28 00:00:00,2019.0,1929492554.0,2019-06-20,20190614,20190620,20190705.0,USD,RV,1.0,,6216.0,20190620.0,NAA8,1929492554.0,0
U001,0200794332,COST corporation,2020-02-11 00:00:00,2020.0,1930444666.0,2020-01-28,20200127,20200128,20200212.0,USD,RV,1.0,,49375.87,20200128.0,NAAX,1930444666.0,0
U001,200769623,WAL-MAR corporation,2019-07-16 00:00:00,2019.0,1929578842.0,2019-07-06,20190705,20190706,20190721.0,USD,RV,1.0,,4069.64,20190706.0,NAH4,1929578842.0,0
U001,0200736337,SYSCO F us,2019-11-12 00:00:00,2019.0,1930034476.0,2019-10-21,20191019,20191021,20191105.0,USD,RV,1.0,,25868.79,20191021.0,NAA8,1930034476.0,0
U001,0200875006,KROGER corp,2019-09-19 00:00:00,2019.0,1929820356.0,2019-09-04,20190904,20190904,20190919.0,USD,RV,1.0,,99977.91,20190904.0,NAA8,1929820356.0,0
U001,0200793513,KROGER trust,,2020.0,1930758531.0,2020-04-07,20200407,20200407,20200422.0,USD,RV,1.0,,82194.72,20200407.0,NAA8,1930758531.0,1
U001,0200744019,TARG ,2019-12-27 00:00:00,2019.0,1930272209.0,2019-12-12,20191212,20191212,20191227.0,USD,RV,1.0,,25308.22,20191212.0,NAA8,1930272209.0,0
U001,0200769623,WAL-MAR systems,2019-05-10 00:00:00,2019.0,1929225328.0,2019-04-30,20190429,20190430,20190515.0,USD,RV,1.0,,15666.32,20190430.0,NAH4,1929225328.0,0
U001,CCCA02,KRAFT  ,2019-03-29 00:00:00,2019.0,1928658628.0,2019-01-23,20190121,20190123,20190227.0,USD,RV,1.0,,22027.6,20190123.0,NAG2,1928658628.0,0
U001,0200769623,WAL-MAR trust,2019-03-22 00:00:00,2019.0,1928924717.0,2019-03-09,20190307,20190309,20190324.0,USD,RV,1.0,,504.19,20190309.0,NAH4,1928924717.0,0
U001,0200744019,TARG trust,2019-09-10 00:00:00,2019.0,1929772683.0,2019-08-22,20190822,20190822,20190906.0,USD,RV,1.0,,2128.05,20190822.0,NAA8,1929772683.0,0
U001,0200722444,PERFOR us,,2020.0,1930687611.0,2020-03-26,20200323,20200326,20200410.0,USD,RV,1.0,,19624.65,20200326.0,NAA8,1930687611.0,1
U001,0100006823,MARCOS  ,2019-10-16 00:00:00,2019.0,1929916497.0,2019-10-04,20190930,20191004,20191019.0,USD,RV,1.0,,16432.2,20191004.0,NAA8,1929916497.0,0
CA02,0140104409,LOB llc,2019-01-25 00:00:00,2019.0,2960520961.0,2019-01-04,20190104,20190104,20190124.0,CAD,RV,1.0,,333938.46,20190114.0,CA10,2960520961.0,0
U001,0200752302,KROGER in,2019-03-07 00:00:00,2019.0,1928830946.0,2019-02-20,20190220,20190220,20190307.0,USD,RV,1.0,,2646.76,20190220.0,NAA8,1928830946.0,0
U001,0200769623,WAL-MAR systems,2019-02-19 00:00:00,2019.0,1928726727.0,2019-02-04,20190202,20190204,20190219.0,USD,RV,1.0,,882.33,20190204.0,NAH4,1928726727.0,0
U001,0200769623,WAL-MAR trust,2019-05-21 00:00:00,2019.0,1929286753.0,2019-05-11,20190509,20190511,20190526.0,USD,RV,1.0,,24362.93,20190511.0,NAH4,1929286753.0,0
U001,0200644313,DAVISCO ,,2020.0,1930764675.0,2020-04-08,20200408,20200408,20200418.0,USD,RV,1.0,,3761.0,20200408.0,NA10,1930764675.0,1
U001,0200714710,SYSCO  systems,2019-02-22 00:00:00,2019.0,1928752622.0,2019-02-08,20190206,20190208,20190223.0,USD,RV,1.0,,10123.23,20190208.0,NAA8,1928752622.0,0
U001,0200794332,COST associates,2019-06-04 00:00:00,2019.0,1929354640.0,2019-05-21,20190521,20190521,20190605.0,USD,RV,1.0,,4722.35,20190521.0,NAAX,1929354640.0,0
U001,0200275115,SHAWS  corp,2019-08-19 00:00:00,2019.0,1929688545.0,2019-08-03,20190801,20190803,20190818.0,USD,RV,1.0,,20343.26,20190803.0,NAA8,1929688545.0,0
U001,0200799367,MCL corporation,2019-04-03 00:00:00,2019.0,1928988158.0,2019-03-19,20190318,20190319,20190403.0,USD,RV,1.0,,72316.05,20190319.0,NAA8,1928988158.0,0
U001,0200772670,ASSOCIAT corporation,2019-09-03 00:00:00,2019.0,1929748299.0,2019-08-17,20190817,20190817,20190901.0,USD,RV,1.0,,615.51,20190817.0,NAU5,1929748299.0,0
U001,0200780383,MEIJ foundation,2019-08-01 00:00:00,2019.0,1929599786.0,2019-07-09,20190710,20190709,20190724.0,USD,RV,1.0,,74390.66,20190709.0,NAA8,1929599786.0,0
U001,0200769623,WAL-MAR ,2019-05-13 00:00:00,2019.0,1929244074.0,2019-05-02,20190502,20190502,20190517.0,USD,RV,1.0,,1427.9,20190502.0,NAH4,1929244074.0,0
U001,0200769623,WAL-MAR associates,2019-11-07 00:00:00,2019.0,1930057340.0,2019-10-28,20191028,20191028,20191112.0,USD,RV,1.0,,18400.92,20191028.0,NAH4,1930057340.0,0
U001,0200606231,INTER llc,2019-09-27 00:00:00,2019.0,1929866414.0,2019-09-12,20190911,20190912,20190927.0,USD,RV,1.0,,44937.94,20190912.0,NAA8,1929866414.0,0
U001,0200769623,WAL-MAR us,2019-10-02 00:00:00,2019.0,1929868995.0,2019-09-16,20190913,20190916,20191001.0,USD,RV,1.0,,4981.09,20190916.0,NAH4,1929868995.0,0
U001,0200769623,WAL-MAR corp,2019-08-30 00:00:00,2019.0,1929759791.0,2019-08-20,20190818,20190820,20190904.0,USD,RV,1.0,,16386.3,20190820.0,NAH4,1929759791.0,0
U001,0200772670,ASSOCIAT associates,2019-02-11 00:00:00,2019.0,1928697981.0,2019-01-28,20190128,20190128,20190212.0,USD,RV,1.0,,8589.32,20190128.0,NAU5,1928697981.0,0
U001,0200769623,WAL-MAR corp,,2020.0,1930654784.0,2020-03-17,20200316,20200317,20200401.0,USD,RV,1.0,,14709.83,20200317.0,NAH4,1930654784.0,1
U001,0200769623,WAL-MAR corporation,2019-02-05 00:00:00,2019.0,1928660017.0,2019-01-25,20190122,20190125,20190209.0,USD,RV,1.0,,447.61,20190125.0,NAH4,1928660017.0,0
U001,0200704858,WAKE us,,2020.0,1930704194.0,2020-03-26,20200326,20200326,20200530.0,USD,RV,1.0,,6101.57,20200326.0,NAGD,1930704194.0,1
CA02,0140105480,LES ALIM in,2020-01-30 00:00:00,2020.0,2960606817.0,2020-01-13,20200113,20200113,20200125.0,CAD,RV,1.0,,3527.3,20200115.0,CA10,2960606817.0,0
U001,0200752302,KROGER systems,2019-05-01 00:00:00,2019.0,1929155769.0,2019-04-16,20190416,20190416,20190501.0,USD,RV,1.0,,80148.15,20190416.0,NAA8,1929155769.0,0
CA02,0140104440,SO co,2019-07-10 00:00:00,2019.0,2960556687.0,2019-06-24,20190624,20190624,20190704.0,CAD,RV,1.0,,288281.35,20190624.0,CA10,2960556687.0,0
U001,0200726025,MARTI trust,2019-03-21 00:00:00,2019.0,1928957434.0,2019-03-13,20190313,20190313,20190328.0,USD,RV,1.0,,20132.86,20190313.0,NAA8,1928957434.0,0
U001,CCU013,KRAFT F associates,2020-03-27 00:00:00,2020.0,1930562417.0,2020-02-26,20200224,20200226,20200226.0,USD,RV,1.0,,25649.77,20200226.0,NAX2,1930562417.0,0
CA02,0140104440,SO trust,2019-04-30 00:00:00,2019.0,2960542035.0,2019-04-15,20190415,20190415,20190427.0,CAD,RV,1.0,,61492.15,20190417.0,CA10,2960542035.0,0
U001,0200769623,WAL-MAR associates,2019-03-12 00:00:00,2019.0,1928877926.0,2019-03-02,20190228,20190302,20190317.0,USD,RV,1.0,,59444.78,20190302.0,NAH4,1928877926.0,0
U001,0200769623,WAL-MAR us,2019-04-11 00:00:00,2019.0,1929053582.0,2019-04-01,20190330,20190401,20190416.0,USD,RV,1.0,,67489.21,20190401.0,NAH4,1929053582.0,0
U001,0200974851,RESTA corporation,2020-04-16 00:00:00,2020.0,1930524065.0,2020-02-13,20200213,20200213,20200304.0,USD,RV,1.0,,2156.01,20200213.0,NAD1,1930524065.0,0
U001,0200769623,WAL-MAR llc,2019-08-05 00:00:00,2019.0,1929656168.0,2019-07-25,20190724,20190725,20190809.0,USD,RV,1.0,,44730.86,20190725.0,NAH4,1929656168.0,0
U001,CCU013,KRAFT F systems,2019-03-29 00:00:00,2019.0,1928873156.0,2019-03-01,20190227,20190301,20190301.0,USD,RV,1.0,,3022.1,20190301.0,NAX2,1928873156.0,0
U001,0200656729,PERFOR in,2019-08-30 00:00:00,2019.0,1929739724.0,2019-08-19,20190813,20190819,20190903.0,USD,RV,1.0,,11618.17,20190819.0,NAA8,1929739724.0,0
U001,0200769623,WAL-MAR corporation,2019-05-07 00:00:00,2019.0,1929207886.0,2019-04-26,20190425,20190426,20190511.0,USD,RV,1.0,,33403.57,20190426.0,NAH4,1929207886.0,0
U001,200777735,NASH  us,2019-08-27 00:00:00,2019.0,1929740670.0,2019-08-13,20190813,20190813,20190828.0,USD,RV,1.0,,20356.61,20190813.0,NAA8,1929740670.0,0
U001,0200769623,WAL-MAR corporation,2019-02-04 00:00:00,2019.0,1928659789.0,2019-01-24,20190122,20190124,20190208.0,USD,RV,1.0,,13100.91,20190124.0,NAH4,1928659789.0,0
U002,0200501669,WAL MA corporation,2019-09-24 00:00:00,2019.0,1990567135.0,2019-08-14,20190813,20190814,20190918.0,USD,RV,1.0,,16381.68,20190814.0,NAG2,1990567135.0,0
U001,0200769623,WAL-MAR co,2019-06-27 00:00:00,2019.0,1929487329.0,2019-06-14,20190613,20190614,20190629.0,USD,RV,1.0,,2173.16,20190614.0,NAH4,1929487329.0,0
CA02,0100030194,AMAZO trust,2019-04-30 00:00:00,2019.0,2960540862.0,2019-04-14,20190414,20190414,20190503.0,CAD,RV,1.0,,104.55,20190423.0,CA10,2960540862.0,0
U001,0200769623,WAL-MAR llc,2019-10-17 00:00:00,2019.0,1929976416.0,2019-10-07,20191007,20191007,20191022.0,USD,RV,1.0,,1496.24,20191007.0,NAH4,1929976416.0,0
CA02,0140104409,LOB us,2019-03-04 00:00:00,2019.0,2960528676.0,2019-02-13,20190213,20190213,20190305.0,CAD,RV,1.0,,12406.87,20190223.0,CA10,2960528676.0,0
CA02,0140106099,SOCIETE  corporation,2019-08-08 00:00:00,2019.0,2960567289.0,2019-07-24,20190724,20190724,20190805.0,CAD,RV,1.0,,3469.5,20190726.0,CA10,2960567289.0,0
U001,0200769623,WAL-MAR foundation,2019-10-28 00:00:00,2019.0,1930017097.0,2019-10-16,20191016,20191016,20191031.0,USD,RV,1.0,,14831.91,20191016.0,NAH4,1930017097.0,0
U001,0200936373,SUPE associates,,2020.0,1930809723.0,2020-04-22,20200421,20200422,20200507.0,USD,RV,1.0,,19622.83,20200422.0,NAA8,1930809723.0,1
U001,0200769623,WAL-MAR co,2019-04-05 00:00:00,2019.0,1929023205.0,2019-03-26,20190325,20190326,20190410.0,USD,RV,1.0,,25169.99,20190326.0,NAH4,1929023205.0,0
U001,0200772670,ASSOCIAT co,2019-01-25 00:00:00,2019.0,1928593130.0,2019-01-10,20190109,20190110,20190125.0,USD,RV,1.0,,95023.22,20190110.0,NAU5,1928593130.0,0
U001,0200701314,MBM  corp,2019-10-02 00:00:00,2019.0,1929878719.0,2019-09-16,20190916,20190916,20191001.0,USD,RV,1.0,,9509.08,20190916.0,NAA8,1929878719.0,0
U001,0200793568,SUPE llc,2019-04-03 00:00:00,2019.0,1928990562.0,2019-03-19,20190319,20190319,20190403.0,USD,RV,1.0,,24354.06,20190319.0,NAA8,1928990562.0,0
U001,0200769623,WAL-MAR corp,2020-01-21 00:00:00,2020.0,1930354468.0,2020-01-05,20200105,20200105,20200120.0,USD,RV,1.0,,26156.32,20200105.0,NAH4,1930354468.0,0
U001,0200148860,DOLLA foundation,2019-12-04 00:00:00,2019.0,1930167591.0,2019-11-19,20191119,20191119,20191204.0,USD,RV,1.0,,103694.33,20191119.0,NAA8,1930167591.0,0
U001,0200769623,WAL-MAR us,2019-04-01 00:00:00,2019.0,1928996552.0,2019-03-21,20190320,20190321,20190405.0,USD,RV,1.0,,59085.12,20190321.0,NAH4,1928996552.0,0
U001,0200769623,WAL-MAR ,2020-03-06 00:00:00,2020.0,1930566461.0,2020-02-25,20200225,20200225,20200311.0,USD,RV,1.0,,49789.18,20200225.0,NAH4,1930566461.0,0
U001,0200769623,WAL-MAR in,,2020.0,1930671027.0,2020-03-19,20200319,20200319,20200403.0,USD,RV,1.0,,12880.97,20200319.0,NAH4,1930671027.0,1
U001,0200769623,WAL-MAR ,2019-05-13 00:00:00,2019.0,1929225778.0,2019-04-29,20190429,20190429,20190514.0,USD,RV,1.0,,729.6,20190429.0,NAH4,1929225778.0,0
U001,CCCA02,KRAFT  associates,2020-02-28 00:00:00,2020.0,1930336202.0,2020-01-02,20191230,20200102,20200206.0,USD,RV,1.0,,29747.2,20200102.0,NAG2,1930336202.0,0
U001,0200769623,WAL-MAR systems,2019-06-06 00:00:00,2019.0,1929379115.0,2019-05-27,20190525,20190527,20190611.0,USD,RV,1.0,,31096.66,20190527.0,NAH4,1929379115.0,0
U001,0200769623,WAL-MAR co,2019-02-22 00:00:00,2019.0,1928752646.0,2019-02-07,20190206,20190207,20190222.0,USD,RV,1.0,,242.83,20190207.0,NAH4,1928752646.0,0
U001,0200936373,SUPE us,2019-05-22 00:00:00,2019.0,1929261798.0,2019-05-07,20190505,20190507,20190522.0,USD,RV,1.0,,87113.45,20190507.0,NAA8,1929261798.0,0
CA02,0140104340,COLABOR  ,2019-10-10 00:00:00,2019.0,2960582354.0,2019-09-25,20190925,20190925,20191007.0,CAD,RV,1.0,,5634.63,20190927.0,CA10,2960582354.0,0
CA02,0140105785,SHOPPE corp,,2020.0,2960630938.0,2020-04-27,20200427,20200427,20200515.0,CAD,RV,1.0,,26564.1,20200505.0,CA10,2960630938.0,1
U001,0200726979,BJ'S  llc,2019-06-17 00:00:00,2019.0,1929407290.0,2019-06-02,20190602,20190602,20190617.0,USD,RV,1.0,,331.04,20190602.0,NAA8,1929407290.0,0
U001,0200769623,WAL-MAR us,2019-04-08 00:00:00,2019.0,1929034947.0,2019-03-27,20190326,20190327,20190411.0,USD,RV,1.0,,31362.26,20190327.0,NAH4,1929034947.0,0
U001,0200704858,WAKE systems,2019-01-23 00:00:00,2019.0,1928586502.0,2019-01-08,20190107,20190108,20190123.0,USD,RV,1.0,,36372.54,20190108.0,NAA8,1928586502.0,0
U001,0200881076,ALBERT corp,2019-09-25 00:00:00,2019.0,1929855107.0,2019-09-10,20190910,20190910,20190925.0,USD,RV,1.0,,85948.83,20190910.0,NAA8,1929855107.0,0
U001,0200769623,WAL-MAR corp,2019-01-09 00:00:00,2019.0,1928534405.0,2018-12-30,20181229,20181230,20190114.0,USD,RV,1.0,,4106.09,20181230.0,NAH4,1928534405.0,0
U001,0200797984,PIGGLY systems,2019-06-03 00:00:00,2019.0,1929330628.0,2019-05-17,20190516,20190517,20190601.0,USD,RV,1.0,,20865.47,20190517.0,NAA8,1929330628.0,0
U001,0200748108,KROGER foundation,2019-10-21 00:00:00,2019.0,1929972166.0,2019-10-05,20191005,20191005,20191020.0,USD,RV,1.0,,71274.92,20191005.0,NAA8,1929972166.0,0
U001,0200794332,COST ,2020-03-05 00:00:00,2020.0,1930549505.0,2020-02-20,20200220,20200220,20200306.0,USD,RV,1.0,,32715.47,20200220.0,NAAX,1930549505.0,0
CA02,0140104472,MARTIN corporation,2019-08-28 00:00:00,2019.0,2960572683.0,2019-08-13,20190813,20190813,20190824.0,CAD,RV,1.0,,37422.36,20190814.0,CA10,2960572683.0,0
U001,0200739534,OK associates,2019-08-09 00:00:00,2019.0,1929664235.0,2019-07-25,20190725,20190725,20190809.0,USD,RV,1.0,,33141.16,20190725.0,NAA8,1929664235.0,0
U001,0200416837,DEC co,2019-06-03 00:00:00,2019.0,1929377920.0,2019-05-25,20190525,20190525,20190608.0,USD,RV,1.0,,187.8,20190516.0,NAM4,1929377920.0,0
U001,0200769623,WAL-MAR foundation,2020-02-04 00:00:00,2020.0,1930435954.0,2020-01-23,20200124,20200123,20200207.0,USD,RV,1.0,,15391.44,20200123.0,NAH4,1930435954.0,0
U001,0200782207,FORT corporation,,2020.0,1930706320.0,2020-03-26,20200326,20200326,20200410.0,USD,RV,1.0,,28443.71,20200326.0,NAA8,1930706320.0,1
U001,200769623,WAL-MAR co,2019-07-15 00:00:00,2019.0,1929561060.0,2019-07-03,20190630,20190703,20190718.0,USD,RV,1.0,,15230.32,20190703.0,NAH4,1929561060.0,0
U001,0200723794,MID MO trust,,2020.0,1930589653.0,2020-03-03,20200303,20200303,20200318.0,USD,RV,1.0,,140583.68,20200303.0,NAA8,1930589653.0,1
CA02,0140104409,LOB foundation,,2020.0,2960631183.0,2020-05-01,20200501,20200501,20200514.0,CAD,RV,1.0,,71818.02,20200504.0,CA10,2960631183.0,1
U001,0200769623,WAL-MAR systems,,2020.0,1930726616.0,2020-04-01,20200331,20200401,20200416.0,USD,RV,1.0,,13615.23,20200401.0,NAH4,1930726616.0,1
U001,0200769623,WAL-MAR corp,2020-02-07 00:00:00,2020.0,1930415305.0,2020-01-22,20200120,20200122,20200206.0,USD,RV,1.0,,9048.16,20200122.0,NAH4,1930415305.0,0
U001,0200781831,RITE systems,2019-05-02 00:00:00,2019.0,1929152876.0,2019-04-17,20190416,20190417,20190502.0,USD,RV,1.0,,61542.56,20190417.0,NAA8,1929152876.0,0
U001,0200943275,US  foundation,2019-02-25 00:00:00,2019.0,1928756601.0,2019-02-06,20190206,20190206,20190221.0,USD,RV,1.0,,43842.5,20190206.0,NAA8,1928756601.0,0
U001,0200769623,WAL-MAR trust,2019-04-11 00:00:00,2019.0,1929024735.0,2019-03-26,20190325,20190326,20190410.0,USD,RV,1.0,,15095.9,20190326.0,NAH4,1929024735.0,0
U001,0200936373,SUPE co,2019-12-18 00:00:00,2019.0,1930208348.0,2019-12-03,20191201,20191203,20191218.0,USD,RV,1.0,,80160.12,20191203.0,NAA8,1930208348.0,0
U001,0200706844,WINC trust,2019-02-15 00:00:00,2019.0,1928713128.0,2019-01-31,20190131,20190131,20190215.0,USD,RV,1.0,,1741.83,20190131.0,NAA8,1928713128.0,0
U001,0100043892,IN-N llc,,2020.0,1930716110.0,2020-03-29,20200328,20200329,20200413.0,USD,RV,1.0,,17880.6,20200329.0,NAA8,1930716110.0,1
U001,0200769623,WAL-MAR systems,2019-06-10 00:00:00,2019.0,1929361050.0,2019-05-24,20190522,20190524,20190608.0,USD,RV,1.0,,1651.98,20190524.0,NAH4,1929361050.0,0
U001,0200721530,REDNE foundation,2020-02-28 00:00:00,2020.0,1930533904.0,2020-02-17,20200217,20200217,20200303.0,USD,RV,1.0,,59309.26,20200217.0,NAA8,1930533904.0,0
U001,200900909,SYSCO systems,2019-07-19 00:00:00,2019.0,1929524186.0,2019-06-28,20190621,20190628,20190718.0,USD,RV,1.0,,15936.32,20190628.0,NAD1,1929524186.0,0
CA02,0140104409,LOB systems,2019-06-10 00:00:00,2019.0,2960551261.0,2019-05-31,20190531,20190531,20190611.0,CAD,RV,1.0,,79980.56,20190601.0,CA10,2960551261.0,0
U001,0200769623,WAL-MAR systems,2019-11-25 00:00:00,2019.0,1930129023.0,2019-11-08,20191108,20191108,20191123.0,USD,RV,1.0,,2729.21,20191108.0,NAH4,1930129023.0,0
U001,0200780849,LAUREL systems,2020-02-04 00:00:00,2020.0,1930415654.0,2020-01-21,20200120,20200121,20200205.0,USD,RV,1.0,,22238.21,20200121.0,NAA8,1930415654.0,0
U001,0200769623,WAL-MAR in,2019-05-16 00:00:00,2019.0,1929254659.0,2019-05-04,20190503,20190504,20190519.0,USD,RV,1.0,,270.51,20190504.0,NAH4,1929254659.0,0
U001,0200769623,WAL-MAR foundation,2020-02-07 00:00:00,2020.0,1930441621.0,2020-01-27,20200125,20200127,20200211.0,USD,RV,1.0,,15891.2,20200127.0,NAH4,1930441621.0,0
U001,0200792734,MDV/ corporation,2019-10-31 00:00:00,2019.0,1930024108.0,2019-10-17,20191017,20191017,20191101.0,USD,RV,1.0,,18353.57,20191017.0,NAA8,1930024108.0,0
U001,0200769623,WAL-MAR co,2019-10-15 00:00:00,2019.0,1929953620.0,2019-10-03,20191002,20191003,20191018.0,USD,RV,1.0,,49968.61,20191003.0,NAH4,1929953620.0,0
U001,0200230690,DECA foundation,2019-04-16 00:00:00,2019.0,1929073454.0,2019-04-03,20190403,20190403,20190424.0,USD,RV,1.0,,591.82,20190401.0,NAM4,1929073454.0,0
U001,0200152991,JET foundation,2019-12-02 00:00:00,2019.0,1930137154.0,2019-11-11,20191111,20191111,20191201.0,USD,RV,1.0,,895.16,20191111.0,NAD1,1930137154.0,0
U001,0200936373,SUPE corp,2019-09-10 00:00:00,2019.0,1929793603.0,2019-08-26,20190826,20190826,20190910.0,USD,RV,1.0,,3321.03,20190826.0,NAA8,1929793603.0,0
U001,0200769623,WAL-MAR corp,2019-10-24 00:00:00,2019.0,1930007469.0,2019-10-13,20191012,20191013,20191028.0,USD,RV,1.0,,14974.51,20191013.0,NAH4,1930007469.0,0
U001,0200778870,C foundation,2020-01-28 00:00:00,2020.0,1930377664.0,2020-01-09,20200109,20200109,20200124.0,USD,RV,1.0,,9320.54,20200109.0,NAA8,1930377664.0,0
CA02,0140106408,WAL-M associates,,2020.0,2960620535.0,2020-03-12,20200312,20200312,20200323.0,CAD,RV,1.0,,1940.24,20200313.0,CA10,2960620535.0,1
U001,0200822900,TIM H ,2019-05-03 00:00:00,2019.0,1928872373.0,2019-02-27,20190227,20190227,20190331.0,USD,RV,1.0,,21186.0,20190227.0,NA32,1928872373.0,0
U001,0200769623,WAL-MAR ,2019-09-23 00:00:00,2019.0,1929864447.0,2019-09-12,20190911,20190912,20190927.0,USD,RV,1.0,,18634.34,20190912.0,NAH4,1929864447.0,0
U001,0200744019,TARG in,2019-08-20 00:00:00,2019.0,1929686921.0,2019-08-03,20190801,20190803,20190818.0,USD,RV,1.0,,5445.95,20190803.0,NAA8,1929686921.0,0
U001,0200735226,BAS co,2019-03-26 00:00:00,2019.0,1928952249.0,2019-03-12,20190312,20190312,20190327.0,USD,RV,1.0,,2195.39,20190312.0,NAA8,1928952249.0,0
U001,0200229974,DARDEN D us,2019-01-22 00:00:00,2019.0,1928582675.0,2019-01-08,20190107,20190108,20190123.0,USD,RV,1.0,,15209.57,20190108.0,NAA8,1928582675.0,0
U001,0200122145,G & C  co,2020-01-24 00:00:00,2020.0,1930371360.0,2020-01-09,20200108,20200109,20200124.0,USD,RV,1.0,,48128.18,20200109.0,NAA8,1930371360.0,0
U001,0200707822,PUBLI corp,2020-02-24 00:00:00,2020.0,1930506932.0,2020-02-09,20200209,20200209,20200224.0,USD,RV,1.0,,21768.75,20200209.0,NAA8,1930506932.0,0
CA02,0140104440,SO corporation,2019-08-12 00:00:00,2019.0,2960568335.0,2019-07-26,20190726,20190726,20190809.0,CAD,RV,1.0,,14962.81,20190730.0,CA10,2960568335.0,0
U001,0200353024,DECA ,2019-04-26 00:00:00,2019.0,1929174131.0,2019-04-19,20190419,20190419,20190423.0,USD,RV,1.0,,2741.91,20190416.0,NAM1,1929174131.0,0
U001,0200759878,SA trust,2020-02-07 00:00:00,2020.0,1930427140.0,2020-01-23,20200122,20200123,20200207.0,USD,RV,1.0,,18099.38,20200123.0,NAH4,1930427140.0,0
CA02,0140104429,COSTCO in,,2020.0,2960625189.0,2020-04-04,20200404,20200404,20200416.0,CAD,RV,1.0,,153012.36,20200406.0,CA10,2960625189.0,1
U001,0200769623,WAL-MAR co,2019-09-18 00:00:00,2019.0,1929843399.0,2019-09-07,20190907,20190907,20190922.0,USD,RV,1.0,,53712.63,20190907.0,NAH4,1929843399.0,0
CA02,0140106408,WAL-M in,2019-04-05 00:00:00,2019.0,2960532667.0,2019-03-06,20190306,20190306,20190316.0,CAD,RV,1.0,,896.46,20190306.0,CA10,2960532667.0,0
U001,CCU013,KRAFT F us,2019-06-28 00:00:00,2019.0,1929368186.0,2019-05-23,20190523,20190523,20190523.0,USD,RV,1.0,,29162.0,20190523.0,NAX2,1929368186.0,0
U001,0200769623,WAL-MAR llc,2019-08-28 00:00:00,2019.0,1929754746.0,2019-08-17,20190816,20190817,20190901.0,USD,RV,1.0,,64315.09,20190817.0,NAH4,1929754746.0,0
U001,0200743123,KROGER trust,2019-10-07 00:00:00,2019.0,1929907144.0,2019-09-21,20190920,20190921,20191006.0,USD,RV,1.0,,102088.62,20190921.0,NAA8,1929907144.0,0
U001,0200780383,MEIJ in,2019-05-03 00:00:00,2019.0,1929166721.0,2019-04-18,20190417,20190418,20190503.0,USD,RV,1.0,,112059.36,20190418.0,NAA8,1929166721.0,0
U001,0200418007,AM llc,2019-05-08 00:00:00,2019.0,1929147552.0,2019-04-18,20190415,20190418,20190503.0,USD,RV,1.0,,4734.51,20190418.0,NAA8,1929147552.0,0
U001,200769623,WAL-MAR ,2019-02-12 00:00:00,2019.0,1928712693.0,2019-01-31,20190131,20190131,20190215.0,USD,RV,1.0,,2725.63,20190131.0,NAH4,1928712693.0,0
U001,0200771157,WEIS foundation,2020-03-03 00:00:00,2020.0,1930532368.0,2020-02-17,20200217,20200217,20200303.0,USD,RV,1.0,,71375.98,20200217.0,NAA8,1930532368.0,0
U001,0200708411,SHAM associates,2019-05-09 00:00:00,2019.0,1929270363.0,2019-05-06,20190506,20190506,20190521.0,USD,RV,1.0,,22619.82,20190506.0,NAA8,1929270363.0,0
U001,0200726979,BJ'S  co,2019-02-22 00:00:00,2019.0,1928755733.0,2019-02-07,20190206,20190207,20190222.0,USD,RV,1.0,,241.76,20190207.0,NAA8,1928755733.0,0
U001,0200434439,BAUGH SU us,2019-04-09 00:00:00,2019.0,1928988374.0,2019-03-19,20190319,20190319,20190420.0,USD,RV,1.0,,74263.5,20190319.0,NA32,1928988374.0,0
U001,0200769623,WAL-MAR in,2019-04-30 00:00:00,2019.0,1929177554.0,2019-04-20,20190419,20190420,20190505.0,USD,RV,1.0,,13065.2,20190420.0,NAH4,1929177554.0,0
U001,0100053926,CALD us,2019-06-11 00:00:00,2019.0,1929139515.0,2019-04-11,20190412,20190411,20190610.0,USD,RV,1.0,,7789.5,20190411.0,NAVQ,1929139515.0,0
U001,0200794332,COST llc,2019-11-20 00:00:00,2019.0,1930100088.0,2019-11-05,20191105,20191105,20191120.0,USD,RV,1.0,,5513.69,20191105.0,NAAX,1930100088.0,0
